Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh)
Europe,,1990,11953.228,17369.33,12551.673
Europe,,1991,11122.829,17172.842,12744.675
Europe,,1992,10421.882,16501.963,12183.809
Europe,,1993,9634.071,15422.513,12157.986
Europe,,1994,8901.006,14971.385,11593.335
Europe,,1995,8743.34,14789.414,11724.913
Europe,,1996,8473.186,14573.05,12450.549
Europe,,1997,8103.293,14605.938,11882.229
Europe,,1998,7795.593,14738.442,12175.952
Europe,,1999,7474.9194,14611.358,12428.269
Europe,,2000,7675.51,14410.582,12720.289
Europe,,2001,7628.0625,14638.999,12933.955
Europe,,2002,7625.545,14504.143,13007.587
Europe,,2003,7854.2793,14612.684,13425.288
Europe,,2004,7658.3647,14683.715,13776.425
Europe,,2005,7412.808,14755.672,13989.721
Europe,,2006,7668.4995,14836.881,14157.64
Europe,,2007,7642.2725,14539.164,14087.313
Europe,,2008,7352.499,14418.082,14078.184
Europe,,2009,6519.3066,13652.769,13028.606
Europe,,2010,6719.7144,13636.913,13998.342
Europe,,2011,6970.2773,13456.382,13455.181
Europe,,2012,7127.724,13134.583,13120.233
Europe,,2013,6882.7793,12860.187,12885.311
Europe,,2014,6387.8423,12762.192,12057.963
Europe,,2015,6232.6514,12823.035,11972.914
Europe,,2016,5934.1357,13015.093,12506.276
Europe,,2017,5658.063,13221.55,12834.637
Europe,,2018,5562.343,13171.0205,13058.661
Europe,,2019,4806.172,13160.744,13052.418
Europe,,2020,4160.729,11624.132,12533.072
Europe,,2021,4525.4497,12228.357,12934.572
Europe,,2022,4528.2256,12625.698,12261.946
Europe,,2023,3967.6042,12533.223,11903.737
European Union (27),,1965,12391.84,10366.765,989.9345
European Union (27),,1966,11807.254,11336.305,1114.8234
European Union (27),,1967,11493.302,12219.502,1315.4331
European Union (27),,1968,11614.954,13422.153,1657.1504
European Union (27),,1969,11812.6455,14985.074,2069.622
European Union (27),,1970,11638.582,16647.375,2492.1194
European Union (27),,1971,11218.417,17422.766,2933.0444
European Union (27),,1972,10958.559,18570.383,3447.3325
European Union (27),,1973,10905.223,19883.45,3931.483
European Union (27),,1974,10971.75,18596.248,4375.6436
European Union (27),,1975,10574.498,18066.531,4689.301
European Union (27),,1976,11048.584,19380.64,5097.2944
European Union (27),,1977,10987.131,18962.432,5284.4727
European Union (27),,1978,11164.767,19861.352,5463.4326
European Union (27),,1979,11508.649,20341.71,5691.99
European Union (27),,1980,11915.233,19040.857,5646.1895
European Union (27),,1981,11542.576,17669.62,5534.4175
European Union (27),,1982,11686.779,16537.87,5368.42
European Union (27),,1983,11739.288,15928.671,5555.2544
European Union (27),,1984,12150.697,15543.967,5825.112
European Union (27),,1985,12457.053,16101.117,6092.165
European Union (27),,1986,12100.637,16595.701,6162.6836
European Union (27),,1987,12202.053,16589.783,6467.1455
European Union (27),,1988,12006.316,16593.32,6440.982
European Union (27),,1989,11997.789,16570.115,6647.3164
European Union (27),,1990,10885.528,16738.37,6960.102
European Union (27),,1991,10229.982,16839.432,7103.6553
European Union (27),,1992,9485.909,16882.805,6849.2617
European Union (27),,1993,9028.008,16593.164,6969.3164
European Union (27),,1994,8804.839,16655.943,6868.7046
European Union (27),,1995,8692.809,17012.379,7427.6606
European Union (27),,1996,8695.317,17342.4,8057.6484
European Union (27),,1997,8424.074,17406.88,7831.482
European Union (27),,1998,8034.1807,17853.592,8037.388
European Union (27),,1999,7645.817,17721.102,8230.071
European Union (27),,2000,7735.732,17492.24,8411.969
European Union (27),,2001,7686.4116,17654.455,8687.565
European Union (27),,2002,7725.762,17507.518,8730.55
European Union (27),,2003,7964.187,17472.69,9173.718
European Union (27),,2004,7801.27,17526.254,9388.544
European Union (27),,2005,7519.1396,17513.678,9677.839
European Union (27),,2006,7695.251,17413.857,9615.776
European Union (27),,2007,7741.029,16975.402,9420.55
European Union (27),,2008,7146.885,16725.85,9580.682
European Union (27),,2009,6311.042,15692.211,8971.358
European Union (27),,2010,6607.4097,15617.771,9621.098
European Union (27),,2011,6794.039,15111.739,8837.597
European Union (27),,2012,6752.032,14476.398,8667.277
European Union (27),,2013,6624.155,14133.061,8484.386
European Union (27),,2014,6292.1562,13857.456,7496.402
European Union (27),,2015,6267.6914,14112.604,7832.8447
European Union (27),,2016,6010.1074,14322.92,8317.487
European Union (27),,2017,5929.1055,14650.247,8696.938
European Union (27),,2018,5676.2954,14520.683,8523.275
European Union (27),,2019,4565.8726,14455.03,8821.356
European Union (27),,2020,3760.9255,12599.298,8533.762
European Union (27),,2021,4297.344,13253.249,8919.549
European Union (27),,2022,4275.943,13587.993,7688.6147
European Union (27),,2023,3392.9583,13269.954,7116.1323
Finland,FIN,1965,4438.483,14784.592,
Finland,FIN,1966,4104.1885,17867.395,
Finland,FIN,1967,3926.954,18617.457,
Finland,FIN,1968,4708.2163,21009.336,
Finland,FIN,1969,5652.204,24418.78,
Finland,FIN,1970,5767.242,27564.227,
Finland,FIN,1971,5112.1484,28492.316,
Finland,FIN,1972,5637.654,30143.303,
Finland,FIN,1973,6221.796,33531.203,
Finland,FIN,1974,6307.379,29068.223,947.5252
Finland,FIN,1975,5689.4106,29925.209,1561.1124
Finland,FIN,1976,7643.598,32009.98,1823.7839
Finland,FIN,1977,7685.7666,31282.115,1849.6484
Finland,FIN,1978,10330.393,31376.066,2008.1079
Finland,FIN,1979,9930.1875,33136.86,1995.8671
Finland,FIN,1980,11233.166,31809.1,1871.6809
Finland,FIN,1981,6873.974,30296.373,1482.969
Finland,FIN,1982,7581.8213,27885.64,1392.9
Finland,FIN,1983,8186.3623,25743.926,1342.7985
Finland,FIN,1984,9378.357,25964.836,1529.7344
Finland,FIN,1985,11836.743,26123.795,1932.9272
Finland,FIN,1986,10787.596,27267.201,2332.618
Finland,FIN,1987,12048.829,27076.842,3076.172
Finland,FIN,1988,12028.554,26660.314,3299.2605
Finland,FIN,1989,11724.564,26525.12,4310.621
Finland,FIN,1990,12290.559,26803.184,5055.598
Finland,FIN,1991,12208.5,26452.838,5299.3145
Finland,FIN,1992,11049.641,26028.865,5471.905
Finland,FIN,1993,12570.317,24648.55,5627.0376
Finland,FIN,1994,15241.53,25423.256,6184.5444
Finland,FIN,1995,13431.044,23019.203,6397.88
Finland,FIN,1996,15951.503,23879.314,6671.479
Finland,FIN,1997,15063.988,23460.25,6544.494
Finland,FIN,1998,12329.154,24408.54,7477.642
Finland,FIN,1999,11918.6045,24620.809,7468.7827
Finland,FIN,2000,11268.33,24424.4,7613.6816
Finland,FIN,2001,13586.945,23908.166,8242.086
Finland,FIN,2002,14727.393,24405.643,8164.4614
Finland,FIN,2003,18337.36,25129.504,9015.9375
Finland,FIN,2004,16426.377,23358.857,8660.818
Finland,FIN,2005,10516.231,24147.254,7897.3403
Finland,FIN,2006,16359.63,23327.89,8408.262
Finland,FIN,2007,15382.446,23427.303,7744.823
Finland,FIN,2008,11676.911,22540.205,7882.1255
Finland,FIN,2009,11704.797,21134.1,7001.5566
Finland,FIN,2010,14715.812,21846.396,7700.5127
Finland,FIN,2011,11899.674,21266.648,6703.571
Finland,FIN,2012,9697.632,20328.781,5900.5903
Finland,FIN,2013,10671.583,21052.459,5461.916
Finland,FIN,2014,9525.831,19783.594,4862.5796
Finland,FIN,2015,8103.905,19817.645,4175.343
Finland,FIN,2016,9266.442,20799.695,3653.4805
Finland,FIN,2017,8468.467,20105.297,3326.7395
Finland,FIN,2018,8862.6045,19970.795,3809.7925
Finland,FIN,2019,7433.968,19799.998,3683.4536
Finland,FIN,2020,5683.89,17737.309,3746.844
Finland,FIN,2021,6138.427,16568.084,3741.8333
Finland,FIN,2022,6003.4043,17758.16,2029.1094
Finland,FIN,2023,4432.241,16392.555,2153.8577
France,FRA,1965,10767.383,13230.585,1038.992
France,FRA,1966,9883.323,14032.039,1084.4937
France,FRA,1967,9653.053,15957.047,1226.8713
France,FRA,1968,9167.835,17129.475,1453.3828
France,FRA,1969,9083.704,19619.191,1674.0951
France,FRA,1970,8541.9,22095.24,1890.7852
France,FRA,1971,7652.341,23871.531,2221.3843
France,FRA,1972,6662.2007,26277.914,2604.2947
France,FRA,1973,6576.6294,29065.955,3030.769
France,FRA,1974,6582.8906,27432.71,3143.1763
France,FRA,1975,5897.7935,24935.639,3486.5564
France,FRA,1976,6651.436,26853.498,3728.8076
France,FRA,1977,6664.796,25674.201,3874.9841
France,FRA,1978,6588.975,26629.889,4114.306
France,FRA,1979,7058.7266,26364.854,4536.431
France,FRA,1980,7121.7305,24370.137,4686.311
France,FRA,1981,6268.6963,21877.236,4734.0312
France,FRA,1982,6401.197,20147.336,4524.5547
France,FRA,1983,5683.29,19566.309,4795.5864
France,FRA,1984,5462.9844,18778.145,4868.032
France,FRA,1985,5308.9346,18379.193,5186.015
France,FRA,1986,4338.7925,18660.537,5190.658
France,FRA,1987,4124.125,18696.047,5226.5986
France,FRA,1988,4012.7678,18493.883,5175.346
France,FRA,1989,4313.281,18901.102,5040.9126
France,FRA,1990,4084.5105,18790.963,5366.7427
France,FRA,1991,4311.9155,20143.594,5855.15
France,FRA,1992,3802.1414,20040.969,5820.725
France,FRA,1993,2986.1084,19309.81,5933.262
France,FRA,1994,2950.9385,18701.426,5646.5117
France,FRA,1995,3132.7947,18887.553,5990.528
France,FRA,1996,3281.1572,19263.29,6597.1104
France,FRA,1997,2873.7812,19230.244,6301.405
France,FRA,1998,3389.4656,19899.436,6690.6416
France,FRA,1999,3025.034,19877.71,6790
France,FRA,2000,2917.5735,19486.46,7090.433
France,FRA,2001,2440.6724,19356.947,7399.5703
France,FRA,2002,2603.6794,18742.818,7342.4673
France,FRA,2003,2742.6553,18700.77,7655.8105
France,FRA,2004,2623.6118,18744.473,7768.0483
France,FRA,2005,2689.1687,18251.824,7885.062
France,FRA,2006,2468.4446,18087.076,7564.214
France,FRA,2007,2536.3909,17536.6,7298.4473
France,FRA,2008,2388.7466,17066.26,7515.505
France,FRA,2009,2071.129,16277.109,7203.8486
France,FRA,2010,2212.2976,15688.798,7937.3516
France,FRA,2011,1971.3163,15355.748,6852.8633
France,FRA,2012,2180.851,14763.879,7046.6626
France,FRA,2013,2306.8513,14513.973,7127.658
France,FRA,2014,1685.961,13987.212,5961.511
France,FRA,2015,1602.8871,14146.043,6386.446
France,FRA,2016,1555.164,13877.288,6958.964
France,FRA,2017,1700.0192,14054.717,6978.9272
France,FRA,2018,1558.9318,13685.148,6664.568
France,FRA,2019,1233.282,13546.597,6779.845
France,FRA,2020,868.21204,11296.34,6293.8594
France,FRA,2021,1162.8809,12119.887,6669.8325
France,FRA,2022,996.7845,12033.249,5937.455
France,FRA,2023,762.5872,11857.977,5229.455
Germany,DEU,1965,24586.254,13421.934,407.3738
Germany,DEU,1966,22779.543,14902.783,485.91153
Germany,DEU,1967,21786.018,15386.381,621.82764
Germany,DEU,1968,21964.252,17143.453,1015.75885
Germany,DEU,1969,22508.709,19188.488,1439.723
Germany,DEU,1970,22147.098,20998.516,2040.2115
Germany,DEU,1971,21135.527,21812.521,2687.8223
Germany,DEU,1972,20597.506,22987.469,3474.2117
Germany,DEU,1973,20658.217,24497.393,4478.732
Germany,DEU,1974,20759.453,22240.043,5606.2314
Germany,DEU,1975,18832.023,21631.055,5924.3745
Germany,DEU,1976,19917.752,23415.7,6282.058
Germany,DEU,1977,19163.613,23169.727,6683.492
Germany,DEU,1978,19449.883,24212.123,7178.329
Germany,DEU,1979,20621.992,25026.436,7950.6157
Germany,DEU,1980,21131.646,22681.818,7851.3315
Germany,DEU,1981,21514.107,20613.951,7516.7993
Germany,DEU,1982,21021.398,19505.854,6981.813
Germany,DEU,1983,21800.346,19112.07,7262.757
Germany,DEU,1984,22499.373,19048.396,7584.274
Germany,DEU,1985,22359.934,19613.146,7489.701
Germany,DEU,1986,21083.623,20618.914,7452.1304
Germany,DEU,1987,20919.611,20002.432,8049.8115
Germany,DEU,1988,20571.434,19915.422,7885.7144
Germany,DEU,1989,20782.709,18606.807,8025.678
Germany,DEU,1990,19272.863,19368.646,8024.213
Germany,DEU,1991,16836.615,20145.045,8385.666
Germany,DEU,1992,15142.419,20218.871,8249.195
Germany,DEU,1993,14220.236,20439.385,8689.126
Germany,DEU,1994,13741.624,20177.176,8814.398
Germany,DEU,1995,12991.826,20106.803,9582.621
Germany,DEU,1996,12907.635,20404.188,10699.886
Germany,DEU,1997,12486.088,20248.111,10204.732
Germany,DEU,1998,12174.422,20248.139,10287.109
Germany,DEU,1999,11716.738,19631.764,10252.843
Germany,DEU,2000,12165.24,19256.928,10168.348
Germany,DEU,2001,12205.622,19517.533,10727.922
Germany,DEU,2002,12243.454,18881.572,10720.666
Germany,DEU,2003,12460.475,18534.434,10863.606
Germany,DEU,2004,12158.858,18340.73,10929.579
Germany,DEU,2005,11640.955,17978.31,11116.689
Germany,DEU,2006,12113.054,17951.174,11333.994
Germany,DEU,2007,12419.798,16252.727,10917.961
Germany,DEU,2008,11473,17226.207,11019.871
Germany,DEU,2009,10266.872,16488.162,10390.04
Germany,DEU,2010,11019.628,16694.041,10829.53
Germany,DEU,2011,11185.866,16128.915,9930.896
Germany,DEU,2012,11479.154,16008.096,9946.593
Germany,DEU,2013,11794.707,16335.122,10403.247
Germany,DEU,2014,11310.875,15860.452,9027.131
Germany,DEU,2015,11149.26,15797.383,9376.213
Germany,DEU,2016,10809.177,16055.576,10310.126
Germany,DEU,2017,10117.2295,16308.822,10618.958
Germany,DEU,2018,9731.268,15431.727,10356.35
Germany,DEU,2019,7507.2964,15540.501,10737.825
Germany,DEU,2020,6178.7207,14019.186,10453.444
Germany,DEU,2021,7456.483,13857.579,10998.635
Germany,DEU,2022,7697.751,14152.52,9301.292
Germany,DEU,2023,6089.4946,13380.403,9083.876
Greece,GRC,1965,2873.991,6130.847,
Greece,GRC,1966,2870.43,6698.6294,
Greece,GRC,1967,2744.3206,7878.8833,
Greece,GRC,1968,3099.0247,8063.662,
Greece,GRC,1969,2996.7964,8572.945,
Greece,GRC,1970,3440.7341,9264.901,
Greece,GRC,1971,5052.8013,10197.792,
Greece,GRC,1972,5371.846,11757.824,
Greece,GRC,1973,6281.742,13606.611,
Greece,GRC,1974,6567.9097,12676.496,
Greece,GRC,1975,8526.943,13315.447,
Greece,GRC,1976,9979.864,14036.713,
Greece,GRC,1977,10504.663,14153.1455,
Greece,GRC,1978,9236.859,15239.106,
Greece,GRC,1979,5010.3906,15925.888,
Greece,GRC,1980,4949.5693,15576.48,
Greece,GRC,1981,4841.409,14952.967,
Greece,GRC,1982,4858.8423,14850.821,88.52094
Greece,GRC,1983,5892.027,14092.234,83.434044
Greece,GRC,1984,6224.312,14287.224,90.8075
Greece,GRC,1985,7144.5444,14377.998,84.47539
Greece,GRC,1986,6752.068,14449.626,114.60008
Greece,GRC,1987,7637.259,15550.849,129.62221
Greece,GRC,1988,8494.798,15916.022,154.07321
Greece,GRC,1989,9050.513,17376.889,153.98589
Greece,GRC,1990,9097.678,18126.375,155.93672
Greece,GRC,1991,8677.377,18337.42,152.72021
Greece,GRC,1992,8979.266,18564.168,139.95471
Greece,GRC,1993,8903.09,18792.363,102.38141
Greece,GRC,1994,8851.824,19069.71,51.96094
Greece,GRC,1995,8755.836,19744.06,47.56277
Greece,GRC,1996,8457.895,20352.13,53.05999
Greece,GRC,1997,9049.059,20418.66,182.86896
Greece,GRC,1998,9410.914,21251.402,744.56647
Greece,GRC,1999,9007.656,20648.934,1328.351
Greece,GRC,2000,9507.768,21402.994,1775.8359
Greece,GRC,2001,9797.17,21637.17,1747.1505
Greece,GRC,2002,9405.173,21693.514,1874.9078
Greece,GRC,2003,9444.003,22748.791,2116.936
Greece,GRC,2004,9676.758,22287.547,2326.0928
Greece,GRC,2005,9546.827,22413.496,2342.432
Greece,GRC,2006,8797.638,23454.67,2763.617
Greece,GRC,2007,9287.876,23751.588,3504.291
Greece,GRC,2008,8756.779,22808.393,4066.401
Greece,GRC,2009,8865.1045,21419.996,3420.2617
Greece,GRC,2010,8293.218,19460.156,3755.6982
Greece,GRC,2011,8346.364,18589.996,4643.446
Greece,GRC,2012,8633.898,16265.725,4283.6753
Greece,GRC,2013,7445.252,15095.658,3797.896
Greece,GRC,2014,7189.3774,15037.597,2909.2397
Greece,GRC,2015,6055.6074,15749.463,3157.9214
Greece,GRC,2016,4715.658,15808.685,4132.1924
Greece,GRC,2017,5216.8486,16274.758,5010.18
Greece,GRC,2018,5151.273,16174.539,4932.7227
Greece,GRC,2019,3515.7227,16759.803,5445.7026
Greece,GRC,2020,2025.7216,13649.443,6033.5996
Greece,GRC,2021,1905.9144,14554.452,6682.6846
Greece,GRC,2022,1775.4359,16580.734,5966.988
Greece,GRC,2023,1278.6786,16640.104,5204.58
High-income countries,,1965,12704.7,17001.057,5988.079
High-income countries,,1966,12506.109,18117.334,6418.714
High-income countries,,1967,12152.68,19187.912,6788.853
High-income countries,,1968,12296.317,20610.516,7356.019
High-income countries,,1969,12333.472,22245.97,8034.0156
High-income countries,,1970,12022.514,23986.39,8625.644
High-income countries,,1971,11277.415,24802.625,9082.655
High-income countries,,1972,11066.118,26418.893,9468.593
High-income countries,,1973,11412.224,28095.254,9646.843
High-income countries,,1974,11207.21,26573.371,9637.298
High-income countries,,1975,10910.377,25588.406,9237.445
High-income countries,,1976,11409.458,27122.562,9536.417
High-income countries,,1977,11473.053,27544.111,9567.585
High-income countries,,1978,11296.719,28237.018,9718.841
High-income countries,,1979,11903.818,28114.047,10107.112
High-income countries,,1980,12234.25,25825.148,9957.331
High-income countries,,1981,12258.129,24133.414,9735.396
High-income countries,,1982,12009.544,22804.818,9256.629
High-income countries,,1983,12190.31,22386.559,8990.704
High-income countries,,1984,12617.03,22595.48,9645.12
High-income countries,,1985,13047.297,22502.086,9637.749
High-income countries,,1986,12797.678,23141.068,9425.651
High-income countries,,1987,13071.932,23394.639,9855.141
High-income countries,,1988,13287.186,24105.55,10127.74
High-income countries,,1989,13259.256,24200.316,10581.707
High-income countries,,1990,12773.896,24122.887,10697.539
High-income countries,,1991,12380.497,24088.941,10929.763
High-income countries,,1992,11985.024,24458.965,11100.728
High-income countries,,1993,11859.657,24364.865,11423.447
High-income countries,,1994,11744.052,24989.156,11626.674
High-income countries,,1995,11736.746,25167.246,12173.153
High-income countries,,1996,12000.881,25679.219,12689.931
High-income countries,,1997,12000.447,25847.516,12721.887
High-income countries,,1998,11857.474,25835.104,12718.422
High-income countries,,1999,11682.145,26123.566,12957.48
High-income countries,,2000,12118.671,26018.66,13388.368
High-income countries,,2001,11978.443,25965.23,13255.377
High-income countries,,2002,12023.728,25819.906,13494.721
High-income countries,,2003,12284.072,26050.088,13615.625
High-income countries,,2004,12253.189,26490.62,13832.491
High-income countries,,2005,12239.214,26483.055,13893.964
High-income countries,,2006,12200.989,26184.822,13830.662
High-income countries,,2007,12292.363,25894.197,14210.617
High-income countries,,2008,11947.825,24913.607,14432.742
High-income countries,,2009,10565.7705,23667.822,13842.084
High-income countries,,2010,11109.451,23976.77,14761.915
High-income countries,,2011,10829.991,23575.703,14654.86
High-income countries,,2012,10307.736,23280.814,14976.69
High-income countries,,2013,10389.474,23130.13,15161.461
High-income countries,,2014,10125.582,22980.516,14856.575
High-income countries,,2015,9416.28,23317.658,15215.686
High-income countries,,2016,8813.479,23534.686,15425.0625
High-income countries,,2017,8684.595,23612.04,15464.583
High-income countries,,2018,8336.532,23546.951,16107.516
High-income countries,,2019,7330.4883,23149.852,16418.281
High-income countries,,2020,6260.137,20411.875,16043.084
High-income countries,,2021,6849.402,21623.256,16315.966
High-income countries,,2022,6537.496,22029.328,16218.108
High-income countries,,2023,5647.514,22009.28,15842.067
Hong Kong,HKG,1965,397.1342,6904.8584,
Hong Kong,HKG,1966,334.57007,7407.1895,
Hong Kong,HKG,1967,262.76016,8692.909,
Hong Kong,HKG,1968,185.0342,9316.174,
Hong Kong,HKG,1969,107.39832,10871.491,
Hong Kong,HKG,1970,61.751022,11564.239,
Hong Kong,HKG,1971,77.94509,11975.7705,
Hong Kong,HKG,1972,36.62254,13323.273,
Hong Kong,HKG,1973,19.224247,13488.538,
Hong Kong,HKG,1974,18.746065,13465.14,
Hong Kong,HKG,1975,15.676577,12369.02,
Hong Kong,HKG,1976,20.408562,14257.463,
Hong Kong,HKG,1977,17.451588,15049.051,
Hong Kong,HKG,1978,12.193846,15299.178,
Hong Kong,HKG,1979,9.546968,15333.522,
Hong Kong,HKG,1980,4.672042,15340.32,
Hong Kong,HKG,1981,80.16355,15952.387,
Hong Kong,HKG,1982,2014.5212,15278.271,
Hong Kong,HKG,1983,4654.5425,13384.426,
Hong Kong,HKG,1984,5983.362,12215.077,
Hong Kong,HKG,1985,7300.3325,11320.157,
Hong Kong,HKG,1986,8323.178,10900.346,
Hong Kong,HKG,1987,10269.608,10527.873,
Hong Kong,HKG,1988,11698.524,11890.972,
Hong Kong,HKG,1989,12344.229,12489.185,
Hong Kong,HKG,1990,10939.652,12928.807,
Hong Kong,HKG,1991,11635.001,12740.885,
Hong Kong,HKG,1992,12161.022,16124.211,
Hong Kong,HKG,1993,13893.415,16567.688,
Hong Kong,HKG,1994,9798.016,17451.266,
Hong Kong,HKG,1995,10434.454,18454.201,48.679382
Hong Kong,HKG,1996,7644.4463,17827.049,3042.369
Hong Kong,HKG,1997,6342.903,17349.18,4670.928
Hong Kong,HKG,1998,7758.603,16379.324,4311.8604
Hong Kong,HKG,1999,6536.2656,17176.184,4686.0625
Hong Kong,HKG,2000,7494.913,17662.34,4180.0815
Hong Kong,HKG,2001,11716.223,20779.887,4175.041
Hong Kong,HKG,2002,9050.955,22553.63,3938.989
Hong Kong,HKG,2003,11415.916,22572.191,2519.085
Hong Kong,HKG,2004,10613.999,26469.006,3623.625
Hong Kong,HKG,2005,11512.713,23801.719,3621.05
Hong Kong,HKG,2006,11455.071,25638.521,3958.975
Hong Kong,HKG,2007,12425.716,27318.572,3676.9932
Hong Kong,HKG,2008,11306.958,24586.09,4223.8325
Hong Kong,HKG,2009,11733.964,27723.178,4076.7095
Hong Kong,HKG,2010,10154.04,29812.625,5039.389
Hong Kong,HKG,2011,12005.923,29838.908,3989.3943
Hong Kong,HKG,2012,11721.86,28357.28,3643.7666
Hong Kong,HKG,2013,12385.723,28682.912,3403.3013
Hong Kong,HKG,2014,12884.084,26948.43,3246.7102
Hong Kong,HKG,2015,10527.397,29381.863,4115.812
Hong Kong,HKG,2016,10475.532,30285.152,4204.6753
Hong Kong,HKG,2017,9779.226,34102.324,4176.2847
Hong Kong,HKG,2018,10016.697,34428.715,4033.0476
Hong Kong,HKG,2019,9574.174,32114.418,4157.033
Hong Kong,HKG,2020,5096.7583,22539.219,6591.5054
Hong Kong,HKG,2021,5666.094,20193.896,6438.609
Hong Kong,HKG,2022,5577.059,17132.205,6052.242
Hong Kong,HKG,2023,5446.8022,21266.45,6469.6177
Hungary,HUN,1965,12512.087,4365.813,1340.8381
Hungary,HUN,1966,11964.961,4781.2983,1657.4344
Hungary,HUN,1967,10342.636,5040.7124,2119.6348
Hungary,HUN,1968,10170.797,5263.444,2657.9539
Hungary,HUN,1969,10285.991,5866.4717,3152.9617
Hungary,HUN,1970,10418.711,6791.192,3524.1597
Hungary,HUN,1971,10055.741,7629.239,3659.1738
Hungary,HUN,1972,9743.019,8287.226,3937.6746
Hungary,HUN,1973,9761.573,9293.706,4660.699
Hungary,HUN,1974,9268.012,10128.37,4941.264
Hungary,HUN,1975,8777.574,11358.247,5456.4575
Hungary,HUN,1976,8844.661,11833.066,6515.78
Hungary,HUN,1977,8954.558,12522.776,6989.1167
Hungary,HUN,1978,8914.813,13803.565,7627.033
Hungary,HUN,1979,8960.107,12972.355,8035.5825
Hungary,HUN,1980,8781.188,12603.488,8666.465
Hungary,HUN,1981,8838.507,12063.212,8879.73
Hungary,HUN,1982,9236.873,11454.053,9295.439
Hungary,HUN,1983,8711.878,10896.457,9297.275
Hungary,HUN,1984,8509.614,11453.741,9504.428
Hungary,HUN,1985,8388.179,11707.921,9738.203
Hungary,HUN,1986,8319.183,10851.331,10365.943
Hungary,HUN,1987,8343.804,11415.571,10327.081
Hungary,HUN,1988,7899.145,10604.107,10248.753
Hungary,HUN,1989,7100.701,10314.993,10478.614
Hungary,HUN,1990,6901.4336,10451.515,9990.266
Hungary,HUN,1991,6427.468,8947.726,9907.655
Hungary,HUN,1992,5798.899,9538.982,8713.541
Hungary,HUN,1993,5230.03,8464.672,9388.221
Hungary,HUN,1994,4968.563,9042.122,9494.486
Hungary,HUN,1995,4894.5396,8626.771,10332.345
Hungary,HUN,1996,4842.3906,7980.2554,11550.109
Hungary,HUN,1997,4635.4937,8181.748,10977.196
Hungary,HUN,1998,4509.4927,8700.605,11080.667
Hungary,HUN,1999,4708.6445,8331.256,11260.3
Hungary,HUN,2000,4410.1963,8089.6826,11008.377
Hungary,HUN,2001,4200.2114,7834.0625,12238.679
Hungary,HUN,2002,4064.3706,7307.001,12388.812
Hungary,HUN,2003,4171.796,7142.8564,13662.176
Hungary,HUN,2004,3964.9138,7610.048,13493.818
Hungary,HUN,2005,3533.3784,8724.8125,13962.58
Hungary,HUN,2006,3552.6216,9100.256,13248.621
Hungary,HUN,2007,3618.5547,9082.813,12398.676
Hungary,HUN,2008,3521.1147,8635.602,12253.444
Hungary,HUN,2009,2969.1846,8415.349,10634.513
Hungary,HUN,2010,3135.001,7915.096,11430.469
Hungary,HUN,2011,3169.5667,7750.3135,10964.791
Hungary,HUN,2012,3059.1682,7258.28,9816.409
Hungary,HUN,2013,2685.994,7118.609,9176.829
Hungary,HUN,2014,2662.2747,7943.0894,8228.303
Hungary,HUN,2015,2765.684,8532.279,8848.481
Hungary,HUN,2016,2598.6992,8501.055,9512.095
Hungary,HUN,2017,2670.8008,9234.819,10148.329
Hungary,HUN,2018,2526.3457,9910.598,9842.534
Hungary,HUN,2019,2188.6438,10021.838,10073.888
Hungary,HUN,2020,2009.625,9166.573,10453.718
Hungary,HUN,2021,1641.4534,9999.986,11133.512
Hungary,HUN,2022,1451.8773,9665.368,9221.124
Hungary,HUN,2023,994.1285,9210.295,8058.92
Iceland,ISL,1965,395.2789,29182.65,
Iceland,ISL,1966,286.2671,30945.889,
Iceland,ISL,1967,216.47832,29544.877,
Iceland,ISL,1968,168.63568,31115.842,
Iceland,ISL,1969,117.80352,28274.191,
Iceland,ISL,1970,78.299095,28734.098,
Iceland,ISL,1971,53.34946,31038.777,
Iceland,ISL,1972,37.974873,32777.047,
Iceland,ISL,1973,23.594965,37385.047,
Iceland,ISL,1974,18.733946,34418.656,
Iceland,ISL,1975,12.411346,31916.773,
Iceland,ISL,1976,12.500605,31749.771,
Iceland,ISL,1977,11.303992,32959.504,
Iceland,ISL,1978,9.49417,34458.94,
Iceland,ISL,1979,811.6831,33129.508,
Iceland,ISL,1980,1070.809,30498.83,
Iceland,ISL,1981,1799.7584,29430.613,
Iceland,ISL,1982,1656.2524,26538.145,
Iceland,ISL,1983,2335.9458,25443.824,
Iceland,ISL,1984,3194.2256,26267.812,
Iceland,ISL,1985,3388.1013,25971.992,
Iceland,ISL,1986,3788.4504,26152.969,
Iceland,ISL,1987,2988.8672,27974.986,
Iceland,ISL,1988,2967.1248,28790.836,
Iceland,ISL,1989,3130.5254,30415.854,
Iceland,ISL,1990,2963.0552,30770.275,
Iceland,ISL,1991,3021.485,28558.758,
Iceland,ISL,1992,2350.2896,30390.818,
Iceland,ISL,1993,2403.2551,31213.146,
Iceland,ISL,1994,2353.9348,31349.807,
Iceland,ISL,1995,2753.8228,31367.87,
Iceland,ISL,1996,2713.116,34859.16,
Iceland,ISL,1997,2790.9775,33929.113,
Iceland,ISL,1998,2478.7593,34390.477,
Iceland,ISL,1999,2864.1733,33918.79,
